,FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores,SchemeType,NewRatingPending,Geocode,AddressLine3,AddressLine4
1910,838720,PI/000231405,Subway,Takeaway/sandwich shop,7844,3B High Street,Sedgley,DY3 1RP,5,fhrs_5_en-GB,2019-06-05,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1911,765578,PI/000161068,Subway,Takeaway/sandwich shop,7844,5 Peckingham Street,Halesowen,B63 3AW,5,fhrs_5_en-GB,2018-10-05,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1912,747181,PI/000160696,Subway,Takeaway/sandwich shop,7844,633-635 Birmingham New Road,Bilston,WV14 9JL,3,fhrs_3_en-GB,2019-08-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1913,501812,PI/000125001,Subway,Takeaway/sandwich shop,7844,FC2 Merry Hill Centre,Brierley Hill,DY5 1QN,3,fhrs_3_en-GB,2019-07-01,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1914,1106623,PI/000240156,Subway,Takeaway/sandwich shop,7844,Shortcross Self Service Station,Stourbridge Road,B63 3UA,5,fhrs_5_en-GB,2019-01-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
1915,1106624,PI/000240159,Subway,Takeaway/sandwich shop,7844,The Crown Centre,The Crown Centre,DY8 1YD,4,fhrs_4_en-GB,2019-02-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
1916,1209101,PI/000241408,Subway,Takeaway/sandwich shop,7844,Unit 3,Forge Retail Park,DY9 8DU,4,fhrs_4_en-GB,2019-11-26,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley Road,Lye
1917,904612,PI/000234422,Subway,Restaurant/Cafe/Canteen,1,Unit L6a,Merry Hill Centre,DY5 1SH,4,fhrs_4_en-GB,2018-10-25,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1918,501435,PI/000062674,Sugar Delights,Other catering premises,7841,,,,5,fhrs_5_en-GB,2013-01-31,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1919,1201135,PI/000235225,Sugardust Cakes,Mobile caterer,7846,,,,5,fhrs_5_en-GB,2018-12-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1920,1257162,PI/000242325,Sugaro,Other catering premises,7841,,,,5,fhrs_5_en-GB,2021-04-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1921,778739,PI/000224589,Summer Road Chippy,Takeaway/sandwich shop,7844,3 Summer Road,Dudley,DY1 3PE,5,fhrs_5_en-GB,2019-04-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1922,1155234,PI/000240810,Sunrise,Takeaway/sandwich shop,7844,203 Priory Road,Dudley,DY1 4EE,3,fhrs_3_en-GB,2019-06-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1923,1052316,PI/000238362,Sunrise takeaway,Takeaway/sandwich shop,7844,139 Enville Street,Stourbridge,DY8 3TD,4,fhrs_4_en-GB,2019-05-16,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1924,1127563,PI/000006478,Super Creative Magical Bakes,Other catering premises,7841,,,,5,fhrs_5_en-GB,2019-02-28,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1925,502038,PI/000134582,Super Stop Off Licence,Retailers - other,4613,135 Priory Road,Dudley,DY1 4EH,4,fhrs_4_en-GB,2018-09-24,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1926,500724,PI/000030407,Superdrug,Retailers - other,4613,38A High Street,Dudley,DY1 1PN,Exempt,fhrs_exempt_en-GB,2015-07-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1927,501713,PI/000108964,Superdrug,Retailers - other,4613,6 Market Street,Kingswinford,DY6 9JR,Exempt,fhrs_exempt_en-GB,2013-06-05,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1928,873875,PI/000221607,Superdrug Stores PLC,Retailers - other,4613,U78a,Merry Hill Centre,DY5 1SW,5,fhrs_5_en-GB,2017-03-16,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1929,1112368,PI/000239900,Surantha Patisserie,Manufacturers/packers,7839,82 High Street,Stourbridge,DY8 1ED,4,fhrs_4_en-GB,2019-03-26,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1930,501891,PI/000130766,Sutton School & Specialist College,School/college/university,7845,Scotts Green Close,Dudley,DY1 2DU,4,fhrs_4_en-GB,2020-01-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1931,952175,PI/000236012,Swan Chippy,Takeaway/sandwich shop,7844,23 Sandfield Road,Wordsley,DY8 5UQ,4,fhrs_4_en-GB,2018-09-17,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
1932,500988,PI/000040696,Swan Inn P H,Pub/bar/nightclub,7843,Market Street,Kingswinford,DY6 9LJ,5,fhrs_5_en-GB,2019-08-15,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1933,896261,PI/000223850,Swan Village Care Home,Hospitals/Childcare/Caring Premises,5,44 Sedgley Road,Tipton,DY1 4NG,3,fhrs_3_en-GB,2019-01-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1934,1278976,PI/000242674,Sweet Delights by Shanna,Other catering premises,7841,,,,5,fhrs_5_en-GB,2021-05-18,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1935,501800,PI/000124719,Sweet Memories,Other catering premises,7841,4 Penny Farthing Arcade,High Street,DY3 1RW,4,fhrs_4_en-GB,2012-07-06,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Sedgley,Dudley
1936,1360693,PI/000243982,Sweet Shakes,Takeaway/sandwich shop,7844,1 Clarage House,Long Lane,B62 9LA,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
1937,1155224,PI/000240051,Sweet Sugary Kitchen,Other catering premises,7841,,,,5,fhrs_5_en-GB,2019-06-17,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1938,1405600,PI/000244943,Sweet Things,Retailers - other,4613,Plaza Mall,84 High Street,B63 3BA,2,fhrs_2_en-GB,2021-08-25,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
1939,1401776,PI/000244865,Sweet things by Suzannah,Retailers - other,4613,Plaza Mall,84 High Street,B63 3BA,2,fhrs_2_en-GB,2021-08-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
1940,1375678,PI/000242576,Sweet Treats,Retailers - other,4613,,,,5,fhrs_5_en-GB,2021-05-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1941,1012105,PI/000180104,Sweet TReats Bakery,Other catering premises,7841,,,,5,fhrs_5_en-GB,2017-10-27,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1942,1095748,PI/000239488,Sweetest Things,Other catering premises,7841,,,,5,fhrs_5_en-GB,2018-11-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1943,965482,PI/000235865,Sweets Treats n Allsorts,Mobile caterer,7846,,,,5,fhrs_5_en-GB,2017-04-20,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1944,1103704,PI/000239586,Swim Bake Run,Hospitals/Childcare/Caring Premises,5,,,,5,fhrs_5_en-GB,2019-02-01,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1945,1201149,PI/000241393,Swiss House Care Home,Hospitals/Childcare/Caring Premises,5,The Lodge,Swiss Drive,DY8 5SJ,4,fhrs_4_en-GB,2019-07-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Wordsley,Stourbridge
1946,760855,PI/000163221,Swops Ltd,Retailers - other,4613,Wall Heath Service Station,Kidderminster Road,DY6 0EU,5,fhrs_5_en-GB,2019-01-14,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Wall Heath,Kingswinford
1947,501798,PI/000124311,Sycamore Green Adventure Centre,Restaurant/Cafe/Canteen,1,Sycamore Green,Dudley,DY1 3QE,5,fhrs_5_en-GB,2018-12-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1948,1367413,PI/000244075,Szechuan House,Takeaway/sandwich shop,7844,184 Hagley Road,Halesowen,B63 4RR,2,fhrs_2_en-GB,2021-04-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1949,1092993,PI/000239580,T & V Wines & Spirits,Retailers - other,4613,9B-9C Burton Road,Dudley,DY1 3BZ,1,fhrs_1_en-GB,2018-10-29,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1950,896255,PI/000203672,T K Maxx,Retailers - other,4613,U100,Merry Hill Centre,DY5 1SP,Exempt,fhrs_exempt_en-GB,2013-01-16,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1951,873891,PI/000231780,T.J's Snack Bar,Mobile caterer,7846,,,,3,fhrs_3_en-GB,2019-02-18,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1952,896265,PI/000228262,Take 5,Mobile caterer,7846,Halesowen Road,Netherton,DY2 9NP,4,fhrs_4_en-GB,2018-10-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1953,500680,PI/000030107,Take-A-Bite,Takeaway/sandwich shop,7844,21 High Street,Quarry Bank,DY5 2JW,4,fhrs_4_en-GB,2019-02-12,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1954,1341713,PI/000243706,Taks Fish & Chips,Takeaway/sandwich shop,7844,155 Coombs Road,Halesowen,B62 8AF,4,fhrs_4_en-GB,2021-02-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1955,1267051,PI/000242496,Talk of the Town,Pub/bar/nightclub,7843,63 High Street,Halesowen,B63 3BG,5,fhrs_5_en-GB,2021-06-22,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1956,1360789,PI/000243389,Tams Cupcakery,Other catering premises,7841,,,,5,fhrs_5_en-GB,2021-03-31,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1957,1087955,PI/000239038,Taste,Restaurant/Cafe/Canteen,1,1 Bell Street,Stourbridge,DY8 1AE,3,fhrs_3_en-GB,2018-10-30,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1958,501824,PI/000125337,Taste Buds,Mobile caterer,7846,,,,5,fhrs_5_en-GB,2019-07-01,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1959,1392674,PI/000244818,Taste from India,Takeaway/sandwich shop,7844,171 High Street,Brierley Hill,DY5 3BU,5,fhrs_5_en-GB,2021-09-29,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1960,1392140,PI/000244812,Taste Master,Takeaway/sandwich shop,7844,12 New Street,Dudley,DY1 1LP,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,True,,,
1961,501202,PI/000050987,Taste of America 1,Mobile caterer,7846,Chalet Plot 3,Dudley Showman's Chalet And Caravan Site,DY2 0DT,5,fhrs_5_en-GB,2016-01-25,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Quarry Road,Netherton
1962,501624,PI/000073836,Taste of America 2,Mobile caterer,7846,,,,5,fhrs_5_en-GB,2016-01-25,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1963,1263684,PI/000241963,Tastebuds,Restaurant/Cafe/Canteen,1,118 Stourbridge Road,Lye,DY9 7BU,3,fhrs_3_en-GB,2020-10-06,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
1964,747185,PI/000162538,Tasty Fryer,Takeaway/sandwich shop,7844,655 Birmingham New Road,Bilston,WV14 9JL,5,fhrs_5_en-GB,2018-08-16,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1965,1367412,PI/000244072,Tasty Grill,Takeaway/sandwich shop,7844,49 High Street,Lye,DY9 8LQ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
1966,984685,PI/000227260,Tasty Pizza's,Takeaway/sandwich shop,7844,8-9 Charterfield Shopping Centre,Kingswinford,DY6 7SH,3,fhrs_3_en-GB,2019-01-24,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,True,,,
1967,500802,PI/000031048,Tasty Plaice,Takeaway/sandwich shop,7844,11-13 High Street,Sedgley,DY3 1RL,5,fhrs_5_en-GB,2019-07-02,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1968,501827,PI/000125637,Tasty Plaice,Restaurant/Cafe/Canteen,1,Eat Central FC06,Merry Hill Centre,DY5 1SP,4,fhrs_4_en-GB,2018-11-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1969,988845,PI/000235740,Taylor Gifts and Interiors,Restaurant/Cafe/Canteen,1,6 Charterfield Shopping Centre,Kingswinford,DY6 7SH,5,fhrs_5_en-GB,2017-07-06,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1970,1201150,PI/000241401,Teacake Heaven,Retailers - other,4613,Merry Hill,Quarry Bank,DY5 1QX,5,fhrs_5_en-GB,2020-02-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1971,939423,PI/000252129,Teamworks Karting Halesowen,Other catering premises,7841,225 Dudley Road,Halesowen,B63 3NR,4,fhrs_4_en-GB,2019-04-30,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1972,500275,PI/000013618,Teddy Gray Confectioner,Retailers - other,4613,5 Churchill Shopping Centre,Dudley,DY2 7BL,5,fhrs_5_en-GB,2018-10-23,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1973,501289,PI/000056081,Ten Arches,Pub/bar/nightclub,7843,2 Snowdon Road,Amblecote,DY8 4UZ,4,fhrs_4_en-GB,2019-03-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
1974,1209099,PI/000240994,Ten Steps Coffee Lounge,Restaurant/Cafe/Canteen,1,Unit 19,Waterfront East,DY5 1XJ,5,fhrs_5_en-GB,2019-11-18,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1975,944681,PI/000254851,Tenpin,Restaurant/Cafe/Canteen,1,Castlegate Way,Dudley,DY1 4TA,4,fhrs_4_en-GB,2019-02-20,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1976,724500,PI/000153025,Tenterfields Breakfast/Twilight Club,School/college/university,7845,Tenterfields Primary School,Tenterfields,B63 3LH,5,fhrs_5_en-GB,2014-11-27,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
1977,501380,PI/000060802,Tenterfields Primary School,School/college/university,7845,Tenterfields,Halesowen,B63 3LH,5,fhrs_5_en-GB,2018-11-29,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1978,1371034,PI/000243717,Terry's Plaice,Takeaway/sandwich shop,7844,Shop,3-5 Beecher Road,B63 2DJ,3,fhrs_3_en-GB,2021-04-22,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Cradley,Halesowen
1979,581018,PI/000138861,Tesco,Retailers - supermarkets/hypermarkets,7840,240 High Street,Pensnett,DY5 4JD,5,fhrs_5_en-GB,2019-07-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1980,500533,PI/000026657,Tesco,Retailers - supermarkets/hypermarkets,7840,364-368 Hagley Road,Halesowen,B63 4JS,4,fhrs_4_en-GB,2019-09-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1981,580988,PI/000129220,Tesco,Retailers - supermarkets/hypermarkets,7840,Moss Grove Filling Station,Moss Grove,DY6 9HP,5,fhrs_5_en-GB,2019-10-16,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Kingswinford,
1982,500104,PI/000005668,Tesco,Retailers - supermarkets/hypermarkets,7840,Town Gate Retail Park,Birmingham Road,DY1 4RP,5,fhrs_5_en-GB,2019-04-26,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1983,500379,PI/000019098,Tesco,Retailers - supermarkets/hypermarkets,7840,Unit A,Dudley Road,B63 3NJ,4,fhrs_4_en-GB,2019-12-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
1984,580999,PI/000129979,Tesco Express,Retailers - supermarkets/hypermarkets,7840,127 Hagley Road,Stourbridge,DY8 1RD,4,fhrs_4_en-GB,2017-04-26,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1985,502101,PI/000135705,Tesco Express,Retailers - supermarkets/hypermarkets,7840,142 Bromley Lane,Kingswinford,DY6 8QE,5,fhrs_5_en-GB,2012-12-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1986,778743,PI/000228590,Tesco Express,Retailers - supermarkets/hypermarkets,7840,Highland Service Station,Highland Road,DY1 3BT,5,fhrs_5_en-GB,2013-09-05,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1987,501355,PI/000058801,Tesco Express,Retailers - supermarkets/hypermarkets,7840,Stourbridge Road,Halesowen,B63 3UD,5,fhrs_5_en-GB,2019-07-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1988,501739,PI/000117240,Tesco Express,Retailers - supermarkets/hypermarkets,7840,The Arcade,Upper Gornal,DY3 2DA,4,fhrs_4_en-GB,2019-10-07,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1989,873877,PI/000222641,Tesco Express,Retailers - supermarkets/hypermarkets,7840,The Crystal Centre,Audnam,DY8 4AJ,5,fhrs_5_en-GB,2013-06-20,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Amblecote,Stourbridge
1990,720409,PI/000153336,Tesco Extra,Retailers - supermarkets/hypermarkets,7840,The Crown Centre,Stourbridge,DY8 1YD,5,fhrs_5_en-GB,2019-04-16,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1991,709479,PI/000152910,Tesco Stourbridge Customer Cafe,Restaurant/Cafe/Canteen,1,Tesco Extra,The Crown Centre,DY8 1YD,4,fhrs_4_en-GB,2019-03-20,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
1992,1396629,PI/000244808,Tessey Bears Diner,Other catering premises,7841,190 High Street,Quarry Bank,DY5 2AB,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1993,1335733,PI/000243471,Texaco,Retailers - other,4613,Clarence Street Service Station,Clarence Street,DY3 1UP,4,fhrs_4_en-GB,2021-07-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Upper Gornal,
1994,500116,PI/000006865,TG's Diner,Restaurant/Cafe/Canteen,1,56-57 Blowers Green Road,Dudley,DY2 8UP,5,fhrs_5_en-GB,2018-08-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1995,944665,PI/000234989,Thai Banana Leaf Catering,Mobile caterer,7846,,,,5,fhrs_5_en-GB,2018-07-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1996,1243142,PI/000241988,The 1:1 Diet with Lisa Maidment,Retailers - other,4613,,,,5,fhrs_5_en-GB,2021-02-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1997,500692,PI/000030144,The 3 A's Fish and Chips,Takeaway/sandwich shop,7844,64-65 High Street,Quarry Bank,DY5 2AD,3,fhrs_3_en-GB,2020-03-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1998,1015104,PI/000237410,The Amazing Chocolate Workshop,Retailers - other,4613,Merry Hill Centre,Brierley Hill,DY5 1QX,5,fhrs_5_en-GB,2017-11-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1999,500250,PI/000011791,The Apple Tree Inn,Pub/bar/nightclub,7843,5 Central Drive,Coseley,WV14 9EW,4,fhrs_4_en-GB,2018-11-01,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Bilston,
2000,500972,PI/000040565,The Ark,Restaurant/Cafe/Canteen,1,Bellmark House,Market Street,DY8 1AD,5,fhrs_5_en-GB,2019-02-26,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
2001,738712,PI/000153535,The Ashwood,Pub/bar/nightclub,7843,76 Bells Lane,Wordsley,DY8 5DQ,3,fhrs_3_en-GB,2018-06-29,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
2002,1078752,PI/000239226,The Backyard Cafe,Restaurant/Cafe/Canteen,1,1 Charterfield Shopping Centre,Kingswinford,DY6 7SH,5,fhrs_5_en-GB,2019-02-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
2003,500656,PI/000029881,The Balti,Restaurant/Cafe/Canteen,1,847 High Street,Kingswinford,DY6 8AA,4,fhrs_4_en-GB,2018-11-01,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
2004,1087960,PI/000239528,The Beach Cafe,Other catering premises,7841,,,,5,fhrs_5_en-GB,2018-11-12,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
2005,509397,PI/000137667,The Bell Inn,Pub/bar/nightclub,7843,172 Delph Road,Brierley Hill,DY5 2TZ,4,fhrs_4_en-GB,2019-02-05,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
2006,623237,PI/000138188,The Bell Inn,Pub/bar/nightclub,7843,614 High Street,Kingswinford,DY6 8AJ,4,fhrs_4_en-GB,2019-06-17,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
2007,1170197,PI/000240387,The Bell Inn (catering darts team),Other catering premises,7841,172 Delph Road,Brierley Hill,DY5 2TZ,2,fhrs_2_en-GB,2019-07-24,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
2008,1218330,PI/000241661,The Birch Tree,Pub/bar/nightclub,7843,Vicarage Road,Brierley Hill,DY5 2PS,5,fhrs_5_en-GB,2020-03-05,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
2009,500111,PI/000005769,The Bird Cage Grill Ltd,Restaurant/Cafe/Canteen,1,6 Birmingham Street,Dudley,DY2 7AG,5,fhrs_5_en-GB,2018-11-06,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
2010,1243135,PI/000241844,The Bird in Hand,Pub/bar/nightclub,7843,147 Hagley Road,Stourbridge,DY8 2JB,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,True,,,
2011,500848,PI/000034266,The Bird In Hand,Pub/bar/nightclub,7843,57 John Street,Wordsley,DY8 5YS,2,fhrs_2_en-GB,2017-03-29,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
2012,962817,PI/000236026,The Birmingham Coffee Roaster,Retailers - other,4613,,,,5,fhrs_5_en-GB,2017-04-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
2013,901403,PI/000250631,The Black Bear,Pub/bar/nightclub,7843,86 Deepdale Lane,Lower Gornal,DY3 2AE,1,fhrs_1_en-GB,2019-11-07,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
2014,1076422,PI/000239094,The Black Country Hub,Retailers - other,4613,Merry Hill Centre,Brierley Hill,DY5 1SN,Exempt,fhrs_exempt_en-GB,2018-09-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
2015,1227148,PI/000241857,The Blue Brick,Pub/bar/nightclub,7843,153 Dudley Road,Brierley Hill,DY5 1HG,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,True,,,
