NID_ID,STATE,DAM_NAME,OTHER_NAME,HAZARD,EAP,STATE_NAME,CONG_DIST,COUNTY,NEAR_CITY,DIST_CITY,RIVER,PRM_PURPOS,NID_DAMTYP,YEAR_COMPL,NID_HEIGHT,NID_STOR,DAM_LENGTH,MAX_DISCH,OWNER,OWN_TYPE,STATE_AGCY,FED_AGCY,NONFED_DAM,SECT_TOWN,PURPOSE,DAM_TYPE,DAM_HEIGHT,HYDR_HGT,STRUCT_HGT,NORM_STOR,MAX_STOR,SURF_AREA,DRAIN_AREA,SPILL_TYPE,SPILL_WDTH,NUM_LOCKS,LOCK_LEN,LOCK_WIDTH,VOLUME,INSP_DATE,PHASEI_INS,FD_CONSTRC,FD_DESIGN,FD_FUNDING,FD_INSPECT,FD_OPERATE,FD_OTHER,FD_OWNER,FD_REGULAT,SUPP_FED,SUPP_DATE,SOURC_AGCY,SOURC_DATE,SOURCE_ID,LONGITUD_X,LATITUDE_Y,FIPS_STATE,FIPS_CNTY,RECID
OH02777,OH,GRENKE LAKE DAM,,LOW,,OHIO,OH-19,ASHTABULA,EAGLEVILLE,2.3,TR-MILL CREEK,,GRAVITY,,13,51,470,72,ALFRED & M. GRENKE,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,JEFFERSON,,RE,13,12,,39.2,51.1,10.4,0.66,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,1506-005,-80.807778,41.728889,39,39007,1539
OH02778,OH,WAGON TRAILS RESORT LAKE DAM,,SIGNIFICANT,,OHIO,OH-19,ASHTABULA,ROCK CREEK,,PLUM CREEK,,GRAVITY,1987,16,50,330,347,JACK SCHWEITZER,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,NEW LYME,,RE,16,13,,29.3,49.9,7.1,0.75,,,,,,,30/03/1993,NO,,,,,,,,,,,OH,05/09/1995,1506-012,-80.785278,41.642778,39,39007,1540
OH02779,OH,METAMORA UPGROUND RESERVOIR,,HIGH,,OHIO,OH-09,FULTON,METAMORA,1.3,TR-TENMILE CREEK-OS,WATER SUPPLY,GRAVITY,1986,11,79,2412,5,VILLAGE OF METAMORA,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,AMBOY,S,RE,11,8,,55,79,7.3,,,,,,,,07/11/1990,NO,,,,,,,,,,,OH,05/09/1995,1537-002,-83.936667,41.711667,39,39051,1541
OH02780,OH,CARLISLE LAKE DAM,,SIGNIFICANT,,OHIO,OH-19,ASHTABULA,ASHTABULA,2.3,,,,,16,48,700,428,MARIAN U. CARLISLE,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,PLYMOUTH,,,16,11,,16.9,48.5,4.5,0.14,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,1606-003,-80.807778,41.847222,39,39007,1542
OH02781,OH,PALMETTO LAKE DAM,,HIGH,,OHIO,OH-19,ASHTABULA,GENEVA-ON-THE-LAKE,0.1,TR-LAKE ERIE,,,,12,33,235,60,,,"OHIO DNR, DIVISION OF WATER",,NO,GENEVA ON THE LAKE,,,12,9,,14.4,33.1,5.2,,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,1607-002,-80.928333,41.860556,39,39007,1543
OH02782,OH,SWANK LAKE DAM,,SIGNIFICANT,,OHIO,OH-19,ASHTABULA,DRIFTWOOD,,TR-WHEELER CREEK,,,1954,18,48,150,276,SPRING HILL ORCHARDS AND FARM MARKET,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,HARPERFIELD,,,18,14,,17.2,48.1,4.2,0.66,,,,,,,30/03/1993,NO,,,,,,,,,,,OH,05/09/1995,1607-007,-80.974444,41.778889,39,39007,1544
OH02783,OH,GENEVA INN LAKE DAM,,SIGNIFICANT,,OHIO,OH-19,ASHTABULA,GENEVA,1.7,,RECREATION,GRAVITY,,15,45,275,110,"GENEVA INN, INC.",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,HARPERSFIELD,R,RE,15,12,,18,45.3,5.2,0.26,,,,,,,07/05/1992,NO,,,,,,,,,,,OH,05/09/1995,1607-008,-80.935556,41.774167,39,39007,1545
OH02785,OH,DAILEY LAKE DAM,,LOW,,OHIO,OH-02,ADAMS,PEEBLES,1.7,TR-SHIMER RUN,RECREATION,,,15,52,1700,252,LARRY DAILEY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MEIGS,R,,15,13,,20.2,51.7,6.9,0.05,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,8733-001,-83.443333,38.938611,39,39001,1546
OH02786,OH,BETHEL UPGROUND RESERVOIR NO. 2,,SIGNIFICANT,,OHIO,OH-02,CLERMONT,BATAVIA,,CLOVERLICK CREEK-OS,WATER SUPPLY,GRAVITY,1991,22,185,2660,40,VILLAGE OF BETHEL,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,TATE,S,RE,22,16,,,184.6,,0.02,,,,,,,25/09/1992,NO,,,,,,,,,,,OH,05/09/1995,8740-028,-84.067778,38.984722,39,39025,1547
OH02788,OH,COLDSTREAM COUNTRY CLUB DAM NO. 2,,LOW,,OHIO,OH-02,HAMILTON,MELBOURNE,3.6,TR-EIGHTMILE CREEK,RECREATION,GRAVITY,,30,18,190,51,COLDSTREAM COUNTRY CLUB,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,ANDERSON,R,RE,30,,30,11.9,18,1.6,0.06,,,,,,,11/07/1990,NO,,,,,,,,,,,OH,05/09/1995,9042-022,-84.345556,39.053611,39,39061,1548
OH02789,OH,HILLSBORO UPGROUND RESERVOIR,,SIGNIFICANT,,OHIO,OH-06,HIGHLAND,ROCKY FORK,6,,WATER SUPPLY,GRAVITY,1991,47,593,4100,99,CITY OF HILLSBORO,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,LIBERTY,S,RE,47,42,,491,592.7,19.8,0.03,,,,,,,12/11/1992,NO,,,,,,,,,,,OH,05/09/1995,9134-008,-83.595,39.240278,39,39071,1549
OH02793,OH,VILLAGE OF AMANDA DAM,,SIGNIFICANT,,OHIO,OH-07,FAIRFIELD,AMANDA,1,CLEAR CREEK-OS,OTHER,GRAVITY,,16,75,,,VILLAGE OF AMANDA,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,CLEAR CREEK,O,RE,16,12,,36.8,75,6.3,,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,9526-004,-82.761944,39.641667,39,39045,1550
OH02794,OH,"SLURRY POND NO. 7, QUARTO MINE NO. 4",,LOW,NO,OHIO,OH-18,MONROE,CLARINGTON,1,OHIO RIVER-OS,OTHER,GRAVITY,1981,22,385,5170,44,QUARTO MINING COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,SALEM,O,RE,22,19,,337,385,18,0.03,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,9606-007,-80.849167,39.785,39,39111,1551
OH02797,OH,LOWER WOODS POND DAM,,LOW,,OHIO,OH-19,LAKE,PAINESVILLE,12.5,TR-GRAND RIVER,RECREATION,GRAVITY,,33,41,280,,LAKE COUNTY ROD & GUN CLUB,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MADISON,R,RE,33,29,,25.9,41.2,3.2,0.06,,,,,,,12/05/1992,NO,,,,,,,,,,,OH,05/09/1995,1510-030,-81.0625,41.735,39,39085,1552
OH02799,OH,AGLE POND DAM,,LOW,N/R,OHIO,OH-07,CLARK,HARMONY,4.7,TR-BEAVER CREEK,RECREATION,GRAVITY,1971,26,21,400,,JOHN L. AGLE,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,HARMONY,R,RE,14,11,26,10.7,20.8,2.3,0.08,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,9734-005,-83.6175,39.915833,39,39023,1553
OH02800,OH,MONTEZUMA/CLUB ISLAND WWT LAGOONS,,SIGNIFICANT,,OHIO,OH-08,MERCER,MONTEZUMA,1,BEAVER CREEK-OS,OTHER,GRAVITY,1985,16,,6200,,MERCER COUNTY,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,FRANKLIN,O,RE,16,,,,,,,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0344-006,-84.548333,40.475,39,39107,1554
OH02801,OH,SAMANNA DAM,,LOW,YES,OHIO,OH-02,WARREN,MONTGOMERY,4,POLK RUN,WATER SUPPLY,GRAVITY,1992,24,100,540,602,WM. A. NATORP CO.,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,DEERFIELD,S,RE,24,19,,38.7,100,7.3,0.35,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,9242-031,-84.333333,39.293889,39,39165,1555
OH02802,OH,HANCE LAKE DAM,,LOW,NO,OHIO,OH-04,KNOX,MT. VERNON,4.8,TR-ARMSTRONG RUN,RECREATION,GRAVITY,1991,32,97,980,203,G ROBIN HANCE,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,LIBERTY,R,RE,32,30,,80,97,8,0.06,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0324-016,-82.57,40.411667,39,39083,1556
OH02803,OH,LUCZEK LAKE DAM,,SIGNIFICANT,NO,OHIO,OH-19,CUYAHOGA,CHAGRIN FALLS,5.8,TR-AURORA BR CHAGRIN RIVER,RECREATION,GRAVITY,1992,46,326,500,3721,"DR. STEPHEN LUZXEK, M.D.",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,CITY OF SOLON,R,RE,41,36,46,199,326,22.5,0.98,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,1313-020,-81.400278,41.384444,39,39035,1557
OH02804,OH,PAREC LAKE DAM,,LOW,NO,OHIO,OH-06,PIKE,PORTSMOUTH,30.1,TR-BIG BEAVER CREEK,WATER SUPPLY,GRAVITY,1991,16,58,456,231,PIKETON AGRICULTURAL RESEARCH &,STATE,"OHIO DNR, DIVISION OF WATER",,NO,SEAL,S,RE,14,10,16,24.8,58.4,4.2,0.22,,,,,,,25/03/1992,NO,,,,,,,,,,,OH,05/09/1995,9027-012,-82.9875,39.048333,39,39131,1558
OH02806,OH,HAMILTON LIME SLUDGE LAGOON,,SIGNIFICANT,NO,OHIO,,CLERMONT,HAMILTON,0.5,MIAMI RIVER,OTHER,GRAVITY,1992,19,105,3860,1,CITY OF HAMILTON,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,CITY OF HAMILTON,O,RE,11,,19,,104.8,,0.01,,,,,,,13/01/1994,NO,,,,,,,,,,,OH,05/09/1995,9244-023,-84.563889,39.360278,39,,1559
OH02807,OH,WHETSTONE LAKE DAM,,LOW,NO,OHIO,OH-07,FAIRFIELD,MILLERSPORT,0.3,TR-BUCKEYE LAKE RES FDR CANAL,RECREATION,GRAVITY,1992,16,86,840,1365,DR. PAUL WHETSTONE,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,WALNUT,R,RE,12,8,16,48,86,9.1,0.09,,,,,,,04/03/1992,NO,,,,,,,,,,,OH,05/09/1995,9724-005,-82.54,39.896667,39,39045,1560
OH02808,OH,REDHILL FARM DAM NO. 1,,SIGNIFICANT,NO,OHIO,,GUERNSEY,ANTRIM,0.9,TR-BRUSHY FORK,OTHER,GRAVITY,,48,347,,48,DR. THOMAS E. PERKOWSKI,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MADISON,O,RE,48,,,,347,,0.19,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0112-007,-81.133333,40.351667,39,,1561
OH02809,OH,REDHILL FARM DAM NO. 2,,LOW,NO,OHIO,,GUERNSEY,ANTRIM,1.1,TR-BRUSHY FORK,OTHER,GRAVITY,,30,105,230,43,DR. THOMAS E. PERKOWSKI,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MADISON,O,RE,30,,,,105,,0.25,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0112-008,-81.136667,40.360556,39,,1562
OH02810,OH,REDHILL FARM DAM NO. 3,,SIGNIFICANT,NO,OHIO,,GUERNSEY,ANTRIM,1.1,TR-BRUSHY FORK,OTHER,GRAVITY,,45,219,320,49,DR. THOMAS E. PERKOWSKI,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MADISON,O,RE,45,,,,219,,0.14,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0112-009,-81.1375,40.361667,39,,1563
OH02811,OH,REDHILL FARM DAM NO. 4,,LOW,NO,OHIO,,GUERNSEY,ANTRIM,1.1,TR-BRUSHY FORK,OTHER,GRAVITY,,36,65,325,47,DR. THOMAS E. PERKOWSKI,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MADISON,O,RE,36,,,,65,,0.03,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0112-010,-81.136667,40.364444,39,,1564
OH02812,OH,WHITE LAKE DAM,,SIGNIFICANT,,OHIO,OH-16,STARK,JACKSON TOWNSHIP,0.8,TR-NIMISILA CREEK,RECREATION,GRAVITY,1990,14,24,400,,FRED & PAT WHITE,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,JACKSON,R,RE,12,14,,,24.4,,0.22,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0714-046,-81.533333,40.898333,39,39151,1565
OH02822,OH,PALADINO LAKE DAM NO. 1,,SIGNIFICANT,NO,OHIO,OH-13,GEAUGA,FOOTVILLE,4.5,TR-SPRING CREEK,RECREATION,GRAVITY,,22,46,,,JERRY PALADINO,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MONTVILLE,R,RE,22,14,,46.2,,10.5,4.13,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,1510-028,-81.026667,41.633333,39,39055,1566
OH02823,OH,PALADINO LAKE DAM NO. 2,,SIGNIFICANT,NO,OHIO,OH-13,GEAUGA,FOOTVILLE,4.8,TR-SPRING CREEK,RECREATION,GRAVITY,,19,10,,,JERRY PALADINO,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MONTVILLE,R,RE,19,2,,10.5,,9.5,4.03,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,1510-029,-81.028611,41.63,39,39055,1567
OH02824,OH,BAYBERRY COVE DEVELOPMENT DAM,,HIGH,NO,OHIO,OH-07,GREENE,BELLBROOK,0.2,TR-LITTLE SUGAR CREEK,FLOOD CONTROL,GRAVITY,,16,36,1100,,WENDEL E SPEARS,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,SUGARCREEK,C,RE,16,8,,5.9,36.5,2.7,0.17,,,,,,,16/11/1992,NO,,,,,,,,,,,OH,05/09/1995,9540-009,-84.1075,39.638056,39,39057,1568
OH02825,OH,SIPPO CREEK RESERVOIR DAM,,HIGH,NO,OHIO,OH-16,STARK,MASSILON,,SIPPO CREEK,RECREATION,GRAVITY,,19,82,215,753,CITY OF MASSILLON,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,PERRY,R,RE,19,15,,21.7,82.5,4.4,14.9,,,,,,,19/12/1991,NO,,,,,,,,,,,OH,05/09/1995,0614-012,-81.508333,40.805,39,39151,1569
OH02826,OH,"ISLETA WOLFE ADJACENT 1, POND NO. 3 DAM",,SIGNIFICANT,NO,OHIO,OH-18,COSHOCTON,PLAINFIELD,6,TR-WILLS CREEK,OTHER,GRAVITY,1991,21,40,375,1402,R & F COAL COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,OXFORD,O,RE,21,14,,8.3,39.5,2.5,0.82,,,,,,,02/02/1993,NO,,,,,,,,,,,OH,05/09/1995,0115-015,-81.661944,40.225,39,39031,1570
OH02829,OH,BILINOVICH LAKE DAM,,SIGNIFICANT,NO,OHIO,OH-18,GUERNSEY,FREEPORT,32,TR-SKULL FORK,RECREATION,GRAVITY,1992,57,33,440,151,MR. PETE BILINOVICH,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,OXFORD,R,RE,57,52,,23,33,2.2,0.05,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0012-005,-81.301667,40.084167,39,39059,1571
OH02831,OH,SOUTH SEDIMENTATION BASIN DAM,,LOW,NO,OHIO,OH-18,PERRY,MT. PERRY,2.1,TR-JONATHAN CREEK,OTHER,GRAVITY,1991,22,64,450,2887,"WASTE MANAGEMENT OF OHIO, INC.",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,HOPEWELL,O,RE,22,14,,35.6,63.8,3.4,0.39,,,,,,,15/03/1993,NO,,,,,,,,,,,OH,05/09/1995,9721-004,-82.245833,39.9,39,39127,1572
OH02832,OH,SOUTH VIENNA WWT LAGOONS,,SIGNIFICANT,NO,OHIO,OH-07,CLARK,HARMONY,3,BEAVER CREEK-OS,OTHER,GRAVITY,1992,52,30,500,,VILLAGE OF SOUTH VIENNA,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,HARMONY,O,RE,26,52,,19.2,29.9,2.9,,,,,,,,24/02/1992,NO,,,,,,,,,,,OH,05/09/1995,9735-007,-83.629167,39.904167,39,39023,1573
OH02833,OH,HOOSE ROAD RETENTION DAM,,HIGH,NO,OHIO,OH-19,LAKE,PAINESVILLE,11,TR-KELLOGG CREEK,FLOOD CONTROL,GRAVITY,1993,23,50,260,2052,CITY OF MENTOR,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,CITY OF MENTOR,C,RE,22,3,23,4,50,0.7,0.87,,,,,,,18/05/1993,NO,,,,,,,,,,,OH,05/09/1995,1512-018,-81.301667,41.651667,39,39085,1574
OH02834,OH,LAMBORN NO. 4 DAM,,LOW,YES,OHIO,OH-18,HARRISON,HAGAN ADDITION,3,TR-MIDDLE FORK SHORT CREEK,RECREATION,GRAVITY,1968,39,26,440,758,EDWARD SELESKI,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,SHORT CREEK,R,RE,39,32,,11.2,26,1.7,0.15,,,,,,,21/03/1995,NO,,,,,,,,,,,OH,05/09/1995,0107-042,-80.921389,40.244444,39,39067,1575
OH02837,OH,LAKE BUTLER DAM,,HIGH,NO,OHIO,OH-08,BUTLER,WEST CHESTER STATION,1.2,TR-EAST FORK,RECREATION,GRAVITY,,24,19,260,50,DON & RUTH ROBINSON,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,UNION,R,RE,24,22,,15,19,2.3,0.12,,,,,,,27/01/1994,NO,,,,,,,,,,,OH,05/09/1995,9243-009,-84.380833,39.318889,39,39017,1576
OH02838,OH,CONLEY LAKE DAM,,LOW,NO,OHIO,OH-06,ATHENS,KILVERT,1.2,HERROLD RUN,RECREATION,GRAVITY,,19,75,228,,EDWARD CONLEY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,ROME,R,RE,19,12,,20.5,75.3,5.7,1.23,,,,,,,13/07/1993,NO,,,,,,,,,,,OH,05/09/1995,9217-005,-81.906111,39.343333,39,39009,1577
OH02839,OH,SANDS HILL SLURRY IMPOUNDMENT DAM,,HIGH,NO,OHIO,OH-06,VINTON,PURITAN,1,TR-SUGAR RUN,OTHER,GRAVITY,1992,131,1200,900,,"SANDS HILLS COAL COMPANY, INC.",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,CLINTON,O,ER,131,,,,1200,,0.11,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,9123-008,-82.478333,39.148333,39,39163,1578
OH02842,OH,DEER LAKE ESTATES DAM,,LOW,NO,OHIO,OH-13,GEAUGA,RUSSELL CENTER,1.9,TR-SILVER CREEK,RECREATION,GRAVITY,1992,20,155,515,5412,DEER LAKE ESTATES HOMEOWNERS ASSOC.,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,RUSSELL,R,RE,20,15,,62.1,155,14.3,3.92,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,1312-028,-81.320556,41.444167,39,39055,1579
OH02844,OH,RUSH CREEK STRUCTURE II,,SIGNIFICANT,NO,OHIO,OH-18,PERRY,JUNCTION CITY,2.7,TURKEY RUN,FLOOD CONTROL,GRAVITY,1985,33,575,640,7248,RUSH CREEK CONSERVANCY DISTRICT,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",USDA NRCS,NO,JACKSON,C,RE,31,12,33,27,575,8.5,3.37,U,90,,,,55505,06/11/1992,NO,USDA NRCS,USDA NRCS,USDA NRCS,USDA NRCS,,,,,USDA NRCS,11/08/1995,OH,05/09/1995,9522-003,-82.256667,39.701111,39,39127,1580
OH02847,OH,LAMBERT LAKE DAM,,LOW,NO,OHIO,OH-13,GEAUGA,HIRAM RAPIDS,6.5,TR-CUYAHOGA RIVER,RECREATION,GRAVITY,1992,14,494,1000,737,RICHARD LAMBERT,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,BURTON,R,RE,14,10,,322.3,494.3,23.9,0.16,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,1311-034,-81.141667,41.448056,39,39055,1581
OH02848,OH,TARHE DRY DAM,,HIGH,,OHIO,OH-07,FAIRFIELD,LANCASTER,1.5,TARHE RUN,FLOOD CONTROL,GRAVITY,,32,93,300,9611,CITY OF LANCASTER,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,HOCKING,C,RE,30,14,32,4,93,1.3,0.94,,,,,,,19/05/1995,NO,,,,,,,,,,,OH,05/09/1995,9524-025,-82.611667,39.685556,39,39045,1582
OH02849,OH,SLATE RUN METRO PARK DAM,,LOW,YES,OHIO,OH-07,PICKAWAY,ASHVILLE,7.6,TR-SLATE RUN,RECREATION,GRAVITY,1993,19,147,1000,460,COLUMBUS AND FRANKLIN COUNTY,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,MADISON,R,RE,15,11,19,75,147,14.8,0.32,,,,,,,19/05/1995,NO,,,,,,,,,,,OH,05/09/1995,9626-014,-82.85,39.766667,39,39129,1583
OH02853,OH,SHELBY UPGROUND RESERVOIR NO. 3,,HIGH,YES,OHIO,OH-04,RICHLAND,SHELBY,1,BLACK FORK MOHICAN RIVER-OS,WATER SUPPLY,GRAVITY,1993,37,1320,6627,53,CITY OF SHELBY,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,PLYMOUTH,S,RE,28,23,37,1060,1320,51.2,0.08,,,,,,,19/06/1995,NO,,,,,,,,,,,OH,05/09/1995,0725-011,-82.651667,40.911111,39,39139,1584
OH02854,OH,SWAN LAKE DAM,,HIGH,N/R,OHIO,OH-14,SUMMIT,WESTMONT DEVELOPMENT,0.2,YELLOW CREEK,RECREATION,GRAVITY,,16,41,341,,DAVID LEVY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,COPLEY,R,CN,16,10,,10,41.2,3.2,2.6,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,1115-037,-81.684167,41.117778,39,39153,1585
OH02859,OH,DICK MALONE POND DAM,,LOW,NO,OHIO,OH-13,MEDINA,ABBEYVILLE,3.8,TR-WEST BRANCH ROCKY RIVER,RECREATION,GRAVITY,1995,25,23,800,50,RICHARD MALONE,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MEDINA,R,RE,25,23,25,17.5,23.1,2.6,0.03,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,1116-064,-81.843889,41.179722,39,39103,1586
OH02860,OH,CYGNET WWT LAGOON,,SIGNIFICANT,,OHIO,OH-05,WOOD,CYGNET,,ROCKY FORD,OTHER,GRAVITY,1994,9,133,3446,2,VILLAGE OF CYGNET,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,BLOOM,O,RE,9,,9,100.3,132.7,15.8,0.03,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,1135-017,-83.6375,41.248889,39,39173,1587
OH02862,OH,VOSLER LAKE DAM,,LOW,,OHIO,OH-08,PREBLE,SAMPLEVILLE,4,TR-BANTAS FORK,RECREATION,GRAVITY,1993,29,98,310,,DR. SCOTT VOSLER,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,WASHINGTON,R,RE,29,24,,59.5,98.2,8,0.33,,,,,,,31/05/1995,NO,,,,,,,,,,,OH,05/09/1995,9644-011,-84.600833,39.782222,39,39135,1588
OH02863,OH,NORTHPARK CENTER RETENTION DAM,,LOW,,OHIO,OH-03,MONTGOMERY,HARRISON,3.5,TR-THE GREAT MIAMI RIVER,FLOOD CONTROL,GRAVITY,1995,9,65,180,3430,BEERMAN REALTY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,WAYNE,C,CNPG,9,2,,14.5,64.7,6.7,1.76,,,,,,,16/05/1995,NO,,,,,,,,,,,OH,05/09/1995,9741-008,-84.145,39.875833,39,39113,1589
OH02864,OH,WAKEMAN WWT LAGOON,,SIGNIFICANT,YES,OHIO,OH-05,HURON,WAKEMAN,0.1,VERMILION RIVER-OS,OTHER,GRAVITY,1993,18,86,2600,11,VILLAGE OF WAKEMAN,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,WAKEMAN,O,RE,12,10,18,62.7,86,7.4,0.01,,,,,,,04/04/1995,NO,,,,,,,,,,,OH,05/09/1995,1223-012,-82.393611,41.257222,39,39077,1590
OH02865,OH,AGG ROK REACH LEVEE,,HIGH,YES,OHIO,OH-15,FRANKLIN,COLUMBUS,0.1,SCIOTO BIG RUN,FLOOD CONTROL,GRAVITY,1994,40,,4000,,CELINA EQUIPMENT,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,FRANKLIN,C,RE,40,,,,,,,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,9730-036,-83.030556,39.902778,39,39049,1591
OH02866,OH,OAKWOOD WWT LAGOON,,SIGNIFICANT,,OHIO,OH-05,PAULDING,OAKWOOD,0.3,AUGLAIZE RIVER,OTHER,GRAVITY,1995,13,111,3256,4,VILLAGE OF OAKWOOD,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,BROWN,O,RE,10,,13,,111.1,,0.02,,,,,,,01/06/1995,NO,,,,,,,,,,,OH,05/09/1995,1042-006,-84.368056,41.083333,39,39125,1592
OH03032,OH,CPT. ANTHONY MELDAHL LOCK & DAM,NONE,SIGNIFICANT,NO,OHIO,,CLERMONT,CHILO,2,OHIO RIVER,RECREATION,GRAVITY,1965,138,609800,2105,101400,DAEN-ORH,FEDERAL,,"CE,DOE FERC",NO,,RN,CN,,35,138,609800,609800,21700,70808,N,,2,1200,110,,20/09/1994,,CE,CE,CE,"CE,DOE FERC",CE,CE,CE,"CE,DOE FERC",CE,12/12/1995,CE,12/12/1995,02680,-84.17,38.79,39,,1593
OH08246,OH,ALLIANCE SLUDGE LAGOONS,,SIGNIFICANT,YES,OHIO,,STARK,LEXINGTON,1.2,BEECH CREEK-OS,WATER SUPPLY,GRAVITY,1993,12,75,2250,,CITY OF ALLIANCE,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,LEXINGTON,S,RE,12,,,,75,,,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0710-020,-81.12,41.955,39,,1594
OH82401,OH,INDIAN MOUND,,SIGNIFICANT,NO,OHIO,OH-18,MONROE,RINARD MILLS,7,TR-CLEAR FORK-MUSKINGUM R.,RECREATION,GRAVITY,1967,26,30,498,10,FOREST SERVICE,FEDERAL,,USDA FS,NO,"S14, T004N, R006W",RF,RE,26,25,26,30,30,3,1,C,2,,,,7500,03/03/1981,NO,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,,USDA FS,USDA FS,USDA FS,13/06/1995,USDA FS,13/06/1995,0,-81.191389,39.629167,39,39111,1595
